metro,state,year,AG,ENT,CON,SOC,FIN,INF,MAN,MIN,BUS,RET,TRA,UTL,WHO,GOV,NAT,TOT
,,2002,28,630,1034,1604,4132,801,2267,16,2226,1496,275,183,1302,2082,44,96253
,,2003,28,653,1025,1667,4645,838,2721,15,2285,1643,0,0,1388,2196,44,104121
,,2004,27,668,1059,1709,4813,998,2760,13,2321,1618,0,0,1499,2176,42,107498
,,2005,24,642,988,1766,5233,1073,2926,12,2420,1631,386,174,1526,2221,38,113013
,,2006,27,617,909,1825,5182,1022,3125,14,2497,1592,410,122,1549,2220,42,113712
,,2007,17,621,791,1880,5103,1140,3291,15,2615,1494,357,130,1593,2281,32,115034
,,2008,14,586,702,1921,5328,1337,3010,14,2742,1455,326,141,1545,2328,29,115530
,,2009,11,566,649,2004,5469,1343,2965,11,2599,1433,306,144,1354,2259,22,113974
,,2010,11,561,644,1997,4803,1383,3292,10,2610,1450,332,163,1417,2325,21,112876
,,2011,10,582,659,2045,5432,1287,3535,9,2702,1474,346,165,1441,2221,18,118625
,,2012,11,585,663,2008,5470,1284,3380,19,2857,1496,382,139,1477,2196,30,118947
,,2013,10,606,688,2057,5507,1328,3339,13,2935,1538,355,141,1459,2161,23,119678
Manhattan, KS ,2001,0,80,125,183,263,102,100,0,118,173,0,0,72,807,28,9371
,,2002,0,80,127,181,0,0,111,0,118,180,0,0,70,817,18,9182
,,2003,0,85,131,197,329,128,136,0,117,195,0,0,75,817,30,10171
,,2004,0,91,129,215,303,114,164,0,116,204,0,0,88,799,41,10393
,,2005,0,91,124,220,0,157,175,0,134,203,0,0,85,776,0,10195
,,2006,0,90,136,222,314,0,190,0,142,206,0,0,91,781,22,10592
,,2007,0,95,133,225,400,144,204,0,166,203,0,0,100,811,22,11581
,,2008,0,102,136,241,422,119,234,0,205,201,0,0,117,841,23,12392
,,2009,0,95,134,241,436,104,191,0,189,222,0,0,107,809,33,12020
,,2010,0,104,146,241,435,92,185,0,167,238,0,0,114,826,44,12082
,,2011,0,114,143,242,424,77,206,0,144,256,0,0,116,849,58,12318
,,2012,0,121,173,240,378,78,220,0,144,251,0,0,117,858,34,12530
,,2013,0,119,140,241,385,81,214,0,156,248,0,0,127,830,69,12732
Mankato-North Mankato, MN ,2001,0,111,261,385,382,111,489,0,202,238,69,53,190,522,117,14187
,,2002,0,110,258,403,388,133,503,0,205,248,63,56,186,532,138,14715
,,2003,0,107,269,438,405,150,535,0,226,268,57,57,196,531,129,15284
,,2004,0,109,270,443,389,166,589,0,231,270,64,61,208,530,195,16093
,,2005,0,111,269,462,416,199,631,0,234,266,62,60,234,543,226,16949
,,2006,0,112,248,474,419,233,648,0,254,262,62,71,241,547,268,17428
,,2007,0,106,226,495,451,209,690,0,241,261,65,71,221,541,158,17513
,,2008,0,106,192,528,413,199,695,0,253,257,65,70,227,558,234,17132
,,2009,0,102,160,536,420,186,561,0,229,263,69,68,195,579,226,17108
,,2010,0,105,162,534,437,178,653,0,235,286,72,77,215,581,258,18066
,,2011,0,110,173,552,446,190,700,0,239,301,75,82,211,564,271,18688
,,2012,0,114,176,556,374,193,757,0,249,297,76,86,301,556,264,18713
,,2013,0,119,182,574,398,195,810,0,256,309,0,0,0,574,214,17788
Mansfield, OH ,2001,18,143,210,387,379,138,1048,4,199,353,0,0,145,650,23,20011
,,2002,12,147,201,406,370,153,1150,4,203,365,0,0,169,661,16,19726
,,2003,10,152,177,426,367,153,1228,4,199,381,0,0,178,655,14,21024
,,2004,0,148,189,446,345,167,1382,0,195,374,0,0,202,641,19,21991
,,2005,0,142,189,427,371,158,1404,5,199,382,0,0,217,646,0,18046
,,2006,0,137,160,445,370,165,1474,6,186,377,0,0,225,613,0,18079
,,2007,0,136,149,434,364,181,1314,6,183,354,0,0,226,611,0,17370
,,2008,0,132,131,435,384,179,1156,4,234,345,0,0,222,603,0,16714
,,2009,0,119,123,431,392,178,725,4,213,333,0,0,184,593,0,14342
,,2010,0,118,130,415,358,183,799,3,248,336,0,0,188,596,0,14754
,,2011,0,118,133,417,368,171,864,3,256,350,0,0,183,580,0,15183
,,2012,0,124,147,403,383,157,899,2,233,341,0,0,174,567,0,15068
,,2013,0,122,139,400,407,155,933,2,243,322,0,0,201,545,0,15519
McAllen-Edinburg-Mission, TX ,2001,246,463,639,1546,734,134,680,315,502,1168,380,173,550,2678,530,50142
,,2002,270,483,680,1495,776,149,612,252,586,1240,367,188,617,2803,514,52120
,,2003,306,517,726,1515,892,183,582,266,623,1326,388,194,718,2912,566,55285
,,2004,286,534,742,1620,911,297,642,251,662,1368,467,201,804,2915,532,58470
,,2005,327,538,715,1769,1017,329,591,263,688,1479,475,196,912,2997,587,61725
,,2006,323,566,697,1903,1089,378,624,337,733,1546,539,205,990,3014,660,65361
,,2007,264,568,688,1950,1053,408,631,383,741,1611,522,191,1033,3145,651,66451
,,2008,242,567,655,2153,1067,330,551,377,834,1577,640,180,1038,3266,623,67941
,,2009,334,559,631,2363,1131,333,489,335,818,1615,577,178,935,3393,669,68937
,,2010,356,588,636,2393,1250,309,495,337,812,1713,679,192,935,3456,693,71350
,,2011,185,600,631,2393,1403,313,529,408,867,1782,775,182,988,3429,583,73183
,,2012,272,602,685,2317,1458,323,557,489,877,1885,731,240,1055,3524,753,75719
,,2013,252,652,704,2360,1514,376,600,503,908,2036,739,253,1163,3546,744,78961
Medford, OR ,2001,92,269,651,616,1030,132,480,29,443,596,184,118,196,892,116,29702
,,2002,103,283,640,647,1010,145,457,24,454,633,204,114,258,913,126,30552
,,2003,119,295,678,696,1024,173,459,26,576,663,206,115,211,908,144,31954
,,2004,122,305,703,745,1048,192,517,28,568,710,223,129,235,904,149,33544
,,2005,123,305,738,760,1122,211,493,31,563,769,0,0,0,852,152,32388
,,2006,150,308,770,805,1133,195,524,29,576,769,0,0,0,844,178,33338
,,2007,141,317,689,795,1087,228,572,31,571,753,0,0,0,834,171,32986
,,2008,132,294,540,828,960,236,568,21,571,635,248,0,0,847,153,31257
,,2009,134,272,450,820,991,237,538,20,532,613,219,0,0,846,155,30028
,,2010,83,286,370,817,865,243,616,7,538,610,232,0,0,838,90,29303
,,2011,68,290,331,828,809,252,637,6,496,573,247,0,0,864,74,28742
,,2012,76,296,327,862,819,246,651,6,520,577,257,0,0,845,81,29411
,,2013,86,303,346,884,872,234,702,10,530,597,271,0,0,846,96,30506
Memphis, TN-MS-AR ,2001,0,3655,3288,4026,10849,0,6645,0,6552,0,0,0,0,7524,292,255579
,,2002,0,3736,2958,3992,12207,0,6401,0,6633,4127,0,0,0,8287,273,245835
,,2003,0,3714,2817,4106,12130,0,6780,0,6927,4273,0,0,0,8042,437,250122
,,2004,0,3755,0,4335,12164,0,0,0,7102,4288,0,0,0,7941,415,234780
,,2005,0,3658,0,4379,0,0,0,0,7033,4465,0,0,0,7956,369,227108
,,2006,0,3781,2808,4477,11986,0,7677,0,6857,4436,0,0,0,7965,417,250037
,,2007,0,3915,0,4534,12706,0,7482,0,6842,4342,0,0,0,7555,236,246591
,,2008,0,3445,2205,4749,0,0,7504,0,6778,4196,0,0,0,7859,356,232949
,,2009,0,3117,0,4818,11529,1200,7721,0,6189,4037,0,0,0,8058,376,233391
,,2010,0,3018,1944,4811,0,0,7783,0,6253,4242,0,0,0,7476,335,225935
,,2011,0,3030,1932,4893,0,0,7720,0,6347,4148,0,0,0,7490,367,226282
,,2012,0,2837,2022,5084,0,0,7985,0,6919,0,0,0,0,7528,375,240099
,,2013,386,0,1996,5189,0,1164,8050,81,7095,0,6068,0,5304,7424,468,282646
Merced, CA ,2001,584,152,278,335,395,29,729,5,245,420,263,0,0,985,588,22289
,,2002,657,154,288,369,496,113,764,5,273,457,229,0,0,1025,661,24561
,,2003,803,160,336,396,562,126,858,6,291,472,212,0,0,1048,807,27199
,,2004,1016,160,392,398,608,144,919,0,269,510,203,0,0,1071,0,23190
,,2005,0,156,426,400,630,172,860,1,260,528,198,0,0,1098,0,22397
,,2006,920,159,405,403,679,160,1001,1,262,536,220,0,0,1161,922,30283
,,2007,1224,151,339,401,664,165,960,1,261,504,0,0,216,1241,1225,32930
,,2008,935,145,249,406,625,164,904,1,268,458,0,0,0,1302,936,28587
,,2009,0,150,178,414,660,160,873,0,243,465,0,0,227,1317,918,28574
,,2010,0,156,169,431,544,166,702,0,288,461,0,0,243,1307,1029,28053
,,2011,0,139,174,453,546,160,749,0,280,464,250,152,262,1323,1161,29421
,,2012,0,139,196,446,593,65,823,0,315,466,236,128,275,1311,918,27801
,,2013,0,145,197,466,599,62,858,0,305,479,231,134,265,1305,1035,29489
Miami-Fort Lauderdale-West Palm Beach, FL ,2001,1210,11431,16207,16736,49956,9763,8317,195,29647,16611,0,0,18746,26992,1441,1124858
,,2002,1288,11504,16871,17491,54592,10871,8440,204,31376,16679,0,0,19361,27490,1532,1173645
,,2003,1200,11820,17730,18287,55116,10239,8548,201,33323,17401,0,0,20924,27963,1433,1210023
,,2004,994,12756,19150,19031,56636,11309,9308,200,33645,17701,0,0,22725,28866,1204,1264753
,,2005,1174,13258,20337,19452,65127,12091,9734,242,35726,19049,8871,3996,24421,27738,1424,1377454
,,2006,1295,13500,20174,20361,68408,12223,10689,223,35547,19801,9771,4392,25511,27600,1538,1423622
,,2007,1039,13628,18168,20760,68520,12682,11398,375,34543,19219,9898,4627,25798,29787,1384,1425403
,,2008,944,13440,14920,21788,67001,12657,10328,325,32995,18395,10205,4891,24623,29727,1245,1386000
,,2009,1207,12491,11285,22047,60006,11212,9322,161,29906,17351,10137,4726,21315,29640,1368,1272327
,,2010,1065,13001,10164,22122,59321,11356,8954,161,31359,17978,9976,4433,22298,29007,1226,1276460
,,2011,875,13665,9621,22451,59787,11460,8680,262,32087,18180,10490,4287,22499,27915,1125,1285761
,,2012,903,14306,9703,22561,64060,12282,8506,333,33497,18780,10318,4128,23956,27607,1213,1217286
